"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","33654","SF:122366, System Issue DPP Error - Deal Log","","Medium","App Support","","012 : Database Operations","06/15/15 04:42 PM","012:Database Operations","Help Desk Support","122366","","0","Juliana Kennedy","0","0","07/16/15 07:32 PM","03/20/16 09:10 PM","","Closed (Not Reproducible)"
"Task","33673","MarketCheck data check - to determine if a specific list of dealership groups are part of the dataset we receive","","Medium","Bill Hummel","","012 : Database Operations","06/16/15 07:57 PM","012:Database Operations","Kara Korte","","","0","Bill Hummel","0","0","07/21/15 02:47 PM","07/21/15 02:47 PM","","Closed (Completed)"
"Bug","33710","SF:123364,HAG Recall Report Additions/Removals","","Medium","Bill Rogalla","","012 : Database Operations","06/23/15 02:18 PM","012:Database Operations","Bill Rogalla","123364","","0","Elizabeth Wimmer","0","0","06/23/15 08:07 PM","06/23/15 08:34 PM","","Closed (Fixed)"
"Bug","33712","SF:123374, User not receiving Weekly Understocking / Overstocking email","","Medium","Bill Rogalla","dbo","012 : Database Operations","06/23/15 03:26 PM","012:Database Operations","Bill Rogalla","123374","","0","Elizabeth Wimmer","0","0","07/01/15 05:49 PM","07/01/15 05:58 PM","","Closed (Fixed)"
"Bug","33742","SF:123695, Modify Recall Report for Hendrick Honda Easley","","Medium","Bill Rogalla","","012 : Database Operations","06/25/15 03:28 PM","012:Database Operations","Bill Rogalla","123695","","0","Elizabeth Wimmer","0","0","06/25/15 08:03 PM","06/25/15 08:13 PM","","Closed (Fixed)"
"Task","33749","document aultecrecon process","0","Medium","Elizabeth Wimmer","","012 : Database Operations","06/25/15 10:09 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","06/25/15 10:10 PM","06/25/15 10:10 PM","","Closed (Completed)"
"Inquiry","33772","Update active inventory so that stocks are prefixed with ""F"" - SILVERTH03","0","Medium","V-DBO-QA","","012 : Database Operations","07/01/15 08:01 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","07/01/15 08:13 PM","07/01/15 08:13 PM","","Closed (Responded)"
"Bug","33786","SF:124511, DBO Request - FL Login Audit","0","Medium","App Support","dbo","012 : Database Operations","07/06/15 02:27 PM","012:Database Operations","Bill Rogalla","124511","","0","Juliana Kennedy","0","0","07/16/15 07:27 PM","07/16/15 07:35 PM","","Closed (Fixed)"
"Inquiry","33787","Datafeeder Job Request- TSD Auto ","0","Medium","V-DBO-QA","","012 : Database Operations","07/06/15 03:20 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","07/09/15 03:01 PM","07/09/15 03:01 PM","","Closed (Responded)"
"Inquiry","33793","SF:124873, Market Listings Concern","0","Medium","Bill Rogalla","dbo","012 : Database Operations","07/06/15 08:50 PM","012:Database Operations","Bill Rogalla","124873","","0","Juliana Kennedy","0","0","08/13/15 05:03 PM","08/13/15 05:03 PM","","Closed (Responded)"
"Task","33794","scrub trash data from call tables ","0","Medium","Elizabeth Wimmer","","012 : Database Operations","07/06/15 10:17 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","07/06/15 10:18 PM","07/06/15 10:18 PM","","Closed (Completed)"
"Inquiry","33799","Authenticom Photo Feed- Request to Increase Datafeeder Run Times","0","Medium","V-DBO-QA","","012 : Database Operations","07/08/15 02:26 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","07/08/15 03:54 PM","07/08/15 03:54 PM","","Closed (Responded)"
"Bug","33802","SF:124417, Salesperson Access Error on FL Mobile Appraisal","0","Medium","Bill Rogalla","dbo","012 : Database Operations","07/08/15 08:24 PM","012:Database Operations","Bill Rogalla","124417","","0","Juliana Kennedy","0","0","07/09/15 03:31 PM","07/15/15 07:51 PM","","Closed (Fixed)"
"Task","33854","MAX for Website Metrics to be put in SFDC monthly","0","Medium","V-DBO-Backlog","","012 : Database Operations","07/16/15 08:58 PM","012:Database Operations","Kara Korte","","","0","Kara Korte","0","0","07/16/15 09:29 PM","07/16/15 09:29 PM","","Closed (Completed)"
"Inquiry","33855","ECarList FTP- Request to Run Datafeeder More Frequently","0","Medium","V-DBO-QA","","012 : Database Operations","07/16/15 09:58 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","07/20/15 08:45 PM","07/20/15 08:45 PM","","Closed (Responded)"
"Inquiry","33896","SF:126716, Automated Email Report Request - 'Vehicles in Service Department'","0","Medium","Bill Rogalla","","012 : Database Operations","07/21/15 06:17 PM","012:Database Operations","Bill Rogalla","126716","","0","Elizabeth Wimmer","0","0","08/07/15 03:47 PM","08/07/15 04:16 PM","","Closed (Responded)"
"Inquiry","34044","Hendrick Lexus- Request to Blow Out Sales Data","0","Medium","V-DBO-QA","","012 : Database Operations","08/05/15 07:38 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","08/10/15 04:28 PM","08/10/15 04:28 PM","","Closed (Responded)"
"Inquiry","34045","SF:128723, FirstLook/MAX Sending Wrong Prices to Selfridge","0","Medium","Bill Rogalla","","012 : Database Operations","08/05/15 08:13 PM","012:Database Operations","Bill Rogalla","128723","","0","Bill Rogalla","0","0","08/05/15 08:54 PM","08/05/15 08:54 PM","","Closed (Responded)"
"Task","34064","IMT.Extract.DealerConfigurationFlag: AULtec flag collision","0","Medium","Bill Hummel","","012 : Database Operations","08/10/15 09:56 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","10/03/16 06:33 PM","10/03/16 06:34 PM","","Closed (Completed)"
"Feature","34066","SF:129409, Email Report Request - 'Vehicles in Service Department'","0","Medium","Bill Rogalla","","012 : Database Operations","08/11/15 04:04 PM","012:Database Operations","Bill Rogalla","129409","","0","Elizabeth Wimmer","0","0","08/18/15 05:29 PM","08/18/15 09:19 PM","","Closed (Implemented)"
"Feature","34076","PitStop ""Show Recon Status"" Button-Bring it back","0","Medium","Bill Rogalla","","012 : Database Operations","08/12/15 03:01 PM","012:Database Operations","Bill Rogalla","","","0","Juliana Kennedy","0","0","08/12/15 07:01 PM","08/12/15 07:01 PM","","Closed (Implemented)"
"Feature","34131","SF:130127, Daily Report Setup  Request for Yesterday's Appraisals","0","Medium","Bill Rogalla","","012 : Database Operations","08/18/15 03:29 PM","012:Database Operations","Bill Rogalla","130127","","0","Elizabeth Wimmer","0","0","08/18/15 08:07 PM","08/18/15 09:17 PM","","Closed (Implemented)"
"Project","34132","Request to Add Capability to Manage Email Subscriptions Not Accessible from FLAdmin","0","Medium","Bill Rogalla","","012 : Database Operations","08/18/15 03:32 PM","012:Database Operations","Bill Rogalla","","","0","Juliana Kennedy","0","0","10/14/15 09:42 PM","10/14/15 09:42 PM","","Closed (Won't Complete)"
"Task","34142","Create report to pull Hendrick (per store) cars that are green/yellow/red Pricing Proof Points","0","Medium","Kara Korte","","012 : Database Operations","08/20/15 03:24 PM","012:Database Operations","Kara Korte","","","0","Juliana Kennedy","0","0","08/24/15 06:37 PM","08/24/15 06:38 PM","","Closed (Verified)"
"Inquiry","34150","IP Document - One last Overview Needed","0","Medium","V-DBO-QA","","012 : Database Operations","08/20/15 09:33 PM","012:Database Operations","V-DBO-QA","","","0","Juliana Kennedy","0","0","10/19/15 08:29 PM","10/19/15 08:29 PM","","Closed (Responded)"
"Inquiry","34191","RE: IP Document - One last Overview Needed","0","Medium","Bill Hummel","","012 : Database Operations","08/26/15 09:11 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","09/09/15 02:32 AM","09/09/15 02:32 AM","","Closed (Responded)"
"Inquiry","34224","Request to schedule two additional runs of the DealerDotCom Datafeeder","0","Medium","V-DBO-QA","","012 : Database Operations","09/02/15 06:53 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","09/09/15 02:30 AM","09/09/15 02:30 AM","","Closed (Responded)"
"Task","34228","YTD Sales and Inventory Report - Missing December Sales","0","Medium","Juliana Kennedy","","012 : Database Operations","09/02/15 10:17 PM","012:Database Operations","Juliana Kennedy","","","0","Juliana Kennedy","0","0","01/28/16 07:39 PM","01/28/16 07:39 PM","","Closed (Completed)"
"Inquiry","34252","Duplicated Records in the GID File - 1 Known Store (RICKHEND07 / 103215)    [ ref:_00D00hatC._5001a1X06M:ref ]","0","Medium","V-DBO-QA","","012 : Database Operations","09/08/15 03:20 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","09/09/15 04:38 PM","09/09/15 04:38 PM","","Closed (Responded)"
"Inquiry","34253","Dealer Certified in MAX not exported in GID ","0","Medium","V-DBO-QA","","012 : Database Operations","09/08/15 05:12 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","11/23/15 09:05 PM","11/23/15 09:05 PM","","Closed (Responded)"
"Feature","34285","SF:133196, Add users to Hendrick Recall Report","0","Medium","Bill Rogalla","","012 : Database Operations","09/14/15 04:27 PM","012:Database Operations","Bill Rogalla","133196","","0","Juliana Kennedy","0","0","09/14/15 04:28 PM","09/14/15 04:28 PM","","Closed (Implemented)"
"Task","34290","cdc queries failing in alpha","0","Medium","V-DataOps","","012 : Database Operations","09/14/15 09:30 PM","012:Database Operations","J. Travis Huber","","","0","J. Travis Huber","0","0","09/15/15 07:41 PM","09/15/15 07:41 PM","","Closed (Completed)"
"Inquiry","34308","Schedule Change Request for CobaltVI Datafeeder","0","Medium","V-DBO-QA","","012 : Database Operations","09/16/15 09:40 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","09/22/15 05:11 PM","09/22/15 05:11 PM","","Closed (Responded)"
"Inquiry","34311","Cars.com Listings -- SetMerge change detection not working","0","Medium","V-DBO-QA","","012 : Database Operations","09/17/15 12:42 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","09/17/15 10:33 PM","09/17/15 10:33 PM","","Closed (Responded)"
"Inquiry","34313","Pritchard Auto Britt- Request to Blow Out Image URLs in IMT","0","Medium","V-DBO-QA","","012 : Database Operations","09/17/15 02:42 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","09/17/15 04:32 PM","09/17/15 04:32 PM","","Closed (Responded)"
"Inquiry","34324","LYNCHSHO01- Request to Delete Sales Records of 2 Units","0","Medium","V-DBO-QA","","012 : Database Operations","09/17/15 03:56 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","09/17/15 05:52 PM","09/17/15 05:52 PM","","Closed (Responded)"
"Inquiry","34345","3 USED units sent as NEW in the GID -  106852 / JHBARKAU01","0","Medium","V-DBO-QA","","012 : Database Operations","09/22/15 05:03 PM","012:Database Operations","V-DBO-QA","","","0","Juliana Kennedy","0","0","10/19/15 08:17 PM","10/19/15 08:17 PM","","Closed (Responded)"
"Inquiry","34397","New Photo Provider- Redline","0","Medium","V-DBO-QA","","012 : Database Operations","09/25/15 03:14 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","10/02/15 03:31 PM","10/02/15 03:31 PM","","Closed (Responded)"
"Bug","34409","SF:134898, Unit shows up 4 times in QP","0","Medium","Bill Rogalla","","012 : Database Operations","09/28/15 02:12 PM","012:Database Operations","Bill Rogalla","134898","","0","Kris Franken","0","0","09/28/15 06:45 PM","09/28/15 06:49 PM","","Closed (Fixed)"
"Inquiry","34482","Hendrick Automotive Group:  Member Maintenance","0","Medium","Bill Hummel","","012 : Database Operations","10/08/15 03:15 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","08/15/16 08:23 PM","08/15/16 08:23 PM","","Closed (Responded)"
"Inquiry","34604","VehicleLocation in IMT not making it into the GID - SF 138354","0","Medium","V-DBO-QA","","012 : Database Operations","10/27/15 02:41 PM","012:Database Operations","V-DBO-QA","","","0","Matthew Vukosavljevic","0","0","12/04/15 09:43 PM","12/04/15 09:43 PM","","Closed (Responded)"
"Inquiry","34616","Schumacher Inventory Feed- Request to Create Archive Folder","0","Medium","V-DBO-QA","","012 : Database Operations","10/28/15 06:35 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","10/28/15 06:37 PM","10/28/15 06:37 PM","","Closed (Responded)"
"Inquiry","34617","Volvo of Charleston- Request to Modify HDTN Ruleset","0","Medium","V-DBO-QA","","012 : Database Operations","10/28/15 07:19 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","11/23/15 04:22 PM","11/23/15 04:22 PM","","Closed (Responded)"
"Inquiry","34625","Hendrick Acura Overland Park- Verify Dealer is in HAG OVE Export","0","Medium","V-DBO-QA","","012 : Database Operations","10/29/15 09:51 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","10/30/15 03:10 PM","10/30/15 03:10 PM","","Closed (Responded)"
"Bug","34699","SF:140452, HENDRICK Lexus Kansas City - 0 Precision Results on 1 Day Old Units -  URGENT","0","Medium","Bill Rogalla","","012 : Database Operations","11/10/15 04:38 PM","012:Database Operations","Bill Rogalla","140452","","0","Bill Hummel","0","0","08/15/16 06:17 PM","08/15/16 06:17 PM","","Closed (Won't Fix)"
"Inquiry","34706","We want your opinion - and we are willing to Coffe'up for it! ","0","Medium","V-DBO-QA","","012 : Database Operations","11/11/15 04:04 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","11/12/15 05:02 PM","11/12/15 05:02 PM","","Closed (Responded)"
"Bug","34708","SF:140657, HENDRICK-Mass Deletion in Appraisal Manager Awaiting Appraisals","0","Medium","Bill Rogalla","","012 : Database Operations","11/11/15 05:46 PM","012:Database Operations","Bill Rogalla","140657","","0","Bill Rogalla","0","0","11/11/15 10:53 PM","11/11/15 10:53 PM","","Closed (Fixed)"
"Inquiry","34713","Out for a bit","0","Medium","V-DBO-QA","","012 : Database Operations","11/11/15 08:27 PM","012:Database Operations","V-DBO-QA","","","0","J. Travis Huber","0","0","11/11/15 09:22 PM","11/11/15 09:22 PM","","Closed (Responded)"
"Bug","34922","GetRelatedStylesByChromeStyleId - Performance Improvements requested","0","Medium","Mukesh Khankari","","012 : Database Operations","12/04/15 08:22 PM","012:Database Operations","Mukesh Khankari","","","0","Bill Hummel","0","0","05/20/16 07:38 PM","05/20/16 07:38 PM","","Closed (Fixed)"
"Bug","34959","SF:143759, HENDRICK-Book Out Review Requested - 1HGCP2F74CA026030","0","Medium","Bill Rogalla","","012 : Database Operations","12/08/15 03:15 PM","012:Database Operations","Bill Rogalla","143759","","0","Bill Hummel","0","0","02/22/16 07:54 PM","02/22/16 07:55 PM","","Closed (Fixed)"
"Bug","35274","SF:148145, Missing 2016 Tacoma Edmunds TMV","0","Medium","Bill Rogalla","","012 : Database Operations","01/12/16 03:25 PM","012:Database Operations","Bill Rogalla","148145","","0","Bill Rogalla","0","0","02/25/16 03:34 PM","02/25/16 03:34 PM","","Closed (Fixed)"
"Bug","35831","SF:153633, Edmunds TMV not loading for 2 units","0","Medium","Bill Rogalla","","012 : Database Operations","02/19/16 07:34 PM","012:Database Operations","Bill Rogalla","153633","","0","Juliana Kennedy","0","0","04/26/16 04:01 PM","04/26/16 04:02 PM","","Closed (Fixed)"
"Internal Defect","36316","New Car Incentives: Chrome - No Hourly Message Seen","0","Ground Level","Tim Muir","chromeincentives","012 : Database Operations","04/13/16 10:50 PM","012:Database Operations","Tim Muir","","","0","Bill Hummel","0","0","05/20/16 07:37 PM","05/20/16 07:37 PM","","Closed (Fixed)"
"Internal Defect","36326","When car is taken to inventory from appraisal no msg on the queue Incisent_Merchandising_DataNotification_InventoryActivatedMark","0","Ground Level","Monisha Lakshamana","","012 : Database Operations","04/14/16 07:51 PM","012:Database Operations","Monisha Lakshamana","","","0","Monisha Lakshamana","2","4","06/16/16 08:27 PM","06/16/16 08:27 PM","","Closed (Verified)"
"Task","36379","Cars.com - Fix mapping  between [IMT]..PING_Code and [IMT]..PING_GroupingCodes table","0","Medium","V-DataOps","","012 : Database Operations","04/20/16 04:14 PM","012:Database Operations","Mukesh Khankari","","","0","Michelle C Clay","24","24","07/01/16 04:25 PM","07/01/16 04:25 PM","36936,","Closed (Completed)"
"Internal Defect","36828","DBO: No Record in Merchandising.settings.DealerProfile For WC Chevrolet","0","Ground Level","Tim Muir","","012 : Database Operations","06/06/16 08:28 PM","012:Database Operations","Tim Muir","","","0","Tim Muir","0","0","06/06/16 08:57 PM","06/07/16 02:21 PM","","Closed (By Design)"
"Inquiry","37799","case (37503) MAX usage discrepancy between  group level and store level reports","0","Medium","V-DBO-QA","","012 : Database Operations","10/03/16 04:38 PM","012:Database Operations","V-DBO-QA","","","0","Mukesh Khankari","0","0","10/03/16 04:40 PM","10/03/16 04:40 PM","","Closed (Won't Respond)"
"Internal Task","37848","Incentive Processing: remove this rule from VehicleCatalog.Chrome.ProgramRule","0","Medium","Daniel Hillis","","012 : Database Operations","10/06/16 07:55 PM","012:Database Operations","Daniel Hillis","","","0","Bill Hummel","0","0","10/07/16 09:04 PM","10/13/16 03:27 PM","","Closed (Completed)"
